country;subregion;date;lat;long;confirmed;dead;recovered
Brunei;;2020-02-05;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-06;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-07;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-08;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-09;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-10;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-11;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-12;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-13;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-14;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-15;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-16;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-17;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-18;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-19;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-20;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-21;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-22;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-23;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-24;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-25;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-26;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-27;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-28;4.5353;114.7277;0;0;0.0
Brunei;;2020-02-29;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-01;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-02;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-03;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-04;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-05;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-06;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-07;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-08;4.5353;114.7277;0;0;0.0
Brunei;;2020-03-09;4.5353;114.7277;1;0;0.0
Brunei;;2020-03-10;4.5353;114.7277;1;0;0.0
Brunei;;2020-03-11;4.5353;114.7277;11;0;0.0
Brunei;;2020-03-12;4.5353;114.7277;11;0;0.0
Brunei;;2020-03-13;4.5353;114.7277;37;0;0.0
Brunei;;2020-03-14;4.5353;114.7277;40;0;0.0
Brunei;;2020-03-15;4.5353;114.7277;50;0;0.0
Brunei;;2020-03-16;4.5353;114.7277;54;0;0.0
Brunei;;2020-03-17;4.5353;114.7277;56;0;0.0
Brunei;;2020-03-18;4.5353;114.7277;68;0;0.0
Brunei;;2020-03-19;4.5353;114.7277;75;0;0.0
Brunei;;2020-03-20;4.5353;114.7277;78;0;1.0
Brunei;;2020-03-21;4.5353;114.7277;83;0;2.0
Brunei;;2020-03-22;4.5353;114.7277;88;0;2.0
Brunei;;2020-03-23;4.5353;114.7277;91;0;2.0
Brunei;;2020-03-24;4.5353;114.7277;104;0;2.0
Brunei;;2020-03-25;4.5353;114.7277;109;0;2.0
Brunei;;2020-03-26;4.5353;114.7277;114;0;5.0
Brunei;;2020-03-27;4.5353;114.7277;115;0;11.0
Brunei;;2020-03-28;4.5353;114.7277;120;1;25.0
Brunei;;2020-03-29;4.5353;114.7277;126;1;34.0
Brunei;;2020-03-30;4.5353;114.7277;127;1;38.0
Bulgaria;;2020-01-22;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-23;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-24;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-25;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-26;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-27;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-28;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-29;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-30;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-01-31;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-01;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-02;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-03;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-04;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-05;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-06;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-07;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-08;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-09;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-10;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-11;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-12;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-13;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-14;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-15;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-16;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-17;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-18;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-19;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-20;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-21;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-22;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-23;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-24;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-25;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-26;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-27;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-28;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-02-29;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-01;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-02;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-03;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-04;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-05;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-06;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-07;42.7339;25.4858;0;0;0.0
Bulgaria;;2020-03-08;42.7339;25.4858;4;0;0.0
Bulgaria;;2020-03-09;42.7339;25.4858;4;0;0.0
Bulgaria;;2020-03-10;42.7339;25.4858;4;0;0.0
Bulgaria;;2020-03-11;42.7339;25.4858;7;1;0.0
Bulgaria;;2020-03-12;42.7339;25.4858;7;1;0.0
Bulgaria;;2020-03-13;42.7339;25.4858;23;1;0.0
Bulgaria;;2020-03-14;42.7339;25.4858;41;2;0.0
Bulgaria;;2020-03-15;42.7339;25.4858;51;2;0.0
Bulgaria;;2020-03-16;42.7339;25.4858;52;2;0.0
Bulgaria;;2020-03-17;42.7339;25.4858;67;2;0.0
Bulgaria;;2020-03-18;42.7339;25.4858;92;2;0.0
Bulgaria;;2020-03-19;42.7339;25.4858;94;3;0.0
Bulgaria;;2020-03-20;42.7339;25.4858;127;3;0.0
Bulgaria;;2020-03-21;42.7339;25.4858;163;3;3.0
Bulgaria;;2020-03-22;42.7339;25.4858;187;3;3.0
Bulgaria;;2020-03-23;42.7339;25.4858;201;3;3.0
Bulgaria;;2020-03-24;42.7339;25.4858;218;3;3.0
Bulgaria;;2020-03-25;42.7339;25.4858;242;3;4.0
Bulgaria;;2020-03-26;42.7339;25.4858;264;3;8.0
Bulgaria;;2020-03-27;42.7339;25.4858;293;3;9.0
Bulgaria;;2020-03-28;42.7339;25.4858;331;7;11.0
Bulgaria;;2020-03-29;42.7339;25.4858;346;8;14.0
Bulgaria;;2020-03-30;42.7339;25.4858;359;8;17.0
Burkina Faso;;2020-01-22;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-23;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-24;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-25;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-26;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-27;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-28;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-29;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-30;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-01-31;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-01;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-02;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-03;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-04;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-05;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-06;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-07;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-08;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-09;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-10;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-11;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-12;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-13;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-14;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-15;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-16;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-17;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-18;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-19;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-20;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-21;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-22;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-23;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-24;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-25;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-26;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-27;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-28;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-02-29;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-01;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-02;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-03;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-04;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-05;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-06;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-07;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-08;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-09;12.2383;-1.5616;0;0;0.0
Burkina Faso;;2020-03-10;12.2383;-1.5616;1;0;0.0
Burkina Faso;;2020-03-11;12.2383;-1.5616;2;0;0.0
Burkina Faso;;2020-03-12;12.2383;-1.5616;2;0;0.0
Burkina Faso;;2020-03-13;12.2383;-1.5616;2;0;0.0
Burkina Faso;;2020-03-14;12.2383;-1.5616;2;0;0.0
Burkina Faso;;2020-03-15;12.2383;-1.5616;3;0;0.0
Burkina Faso;;2020-03-16;12.2383;-1.5616;15;0;0.0
Burkina Faso;;2020-03-17;12.2383;-1.5616;15;0;0.0
Burkina Faso;;2020-03-18;12.2383;-1.5616;20;1;0.0
Burkina Faso;;2020-03-19;12.2383;-1.5616;33;1;0.0
Burkina Faso;;2020-03-20;12.2383;-1.5616;40;1;0.0
Burkina Faso;;2020-03-21;12.2383;-1.5616;64;2;5.0
Burkina Faso;;2020-03-22;12.2383;-1.5616;75;4;5.0
Burkina Faso;;2020-03-23;12.2383;-1.5616;99;4;5.0
Burkina Faso;;2020-03-24;12.2383;-1.5616;114;4;7.0
Burkina Faso;;2020-03-25;12.2383;-1.5616;146;4;10.0
Burkina Faso;;2020-03-26;12.2383;-1.5616;152;7;10.0
Burkina Faso;;2020-03-27;12.2383;-1.5616;180;9;12.0
Burkina Faso;;2020-03-28;12.2383;-1.5616;207;11;21.0
Burkina Faso;;2020-03-29;12.2383;-1.5616;222;12;23.0
Burkina Faso;;2020-03-30;12.2383;-1.5616;246;12;31.0
Burma;;2020-01-22;21.9162;95.956;0;0;0.0
Burma;;2020-01-23;21.9162;95.956;0;0;0.0
Burma;;2020-01-24;21.9162;95.956;0;0;0.0
Burma;;2020-01-25;21.9162;95.956;0;0;0.0
Burma;;2020-01-26;21.9162;95.956;0;0;0.0
Burma;;2020-01-27;21.9162;95.956;0;0;0.0
Burma;;2020-01-28;21.9162;95.956;0;0;0.0
Burma;;2020-01-29;21.9162;95.956;0;0;0.0
Burma;;2020-01-30;21.9162;95.956;0;0;0.0
Burma;;2020-01-31;21.9162;95.956;0;0;0.0
Burma;;2020-02-01;21.9162;95.956;0;0;0.0
Burma;;2020-02-02;21.9162;95.956;0;0;0.0
Burma;;2020-02-03;21.9162;95.956;0;0;0.0
Burma;;2020-02-04;21.9162;95.956;0;0;0.0
Burma;;2020-02-05;21.9162;95.956;0;0;0.0
Burma;;2020-02-06;21.9162;95.956;0;0;0.0
Burma;;2020-02-07;21.9162;95.956;0;0;0.0
Burma;;2020-02-08;21.9162;95.956;0;0;0.0
Burma;;2020-02-09;21.9162;95.956;0;0;0.0
Burma;;2020-02-10;21.9162;95.956;0;0;0.0
Burma;;2020-02-11;21.9162;95.956;0;0;0.0
Burma;;2020-02-12;21.9162;95.956;0;0;0.0
Burma;;2020-02-13;21.9162;95.956;0;0;0.0
Burma;;2020-02-14;21.9162;95.956;0;0;0.0
Burma;;2020-02-15;21.9162;95.956;0;0;0.0
Burma;;2020-02-16;21.9162;95.956;0;0;0.0
Burma;;2020-02-17;21.9162;95.956;0;0;0.0
Burma;;2020-02-18;21.9162;95.956;0;0;0.0
Burma;;2020-02-19;21.9162;95.956;0;0;0.0
Burma;;2020-02-20;21.9162;95.956;0;0;0.0
Burma;;2020-02-21;21.9162;95.956;0;0;0.0
Burma;;2020-02-22;21.9162;95.956;0;0;0.0
Burma;;2020-02-23;21.9162;95.956;0;0;0.0
Burma;;2020-02-24;21.9162;95.956;0;0;0.0
Burma;;2020-02-25;21.9162;95.956;0;0;0.0
Burma;;2020-02-26;21.9162;95.956;0;0;0.0
Burma;;2020-02-27;21.9162;95.956;0;0;0.0
Burma;;2020-02-28;21.9162;95.956;0;0;0.0
Burma;;2020-02-29;21.9162;95.956;0;0;0.0
Burma;;2020-03-01;21.9162;95.956;0;0;0.0
Burma;;2020-03-02;21.9162;95.956;0;0;0.0
Burma;;2020-03-03;21.9162;95.956;0;0;0.0
Burma;;2020-03-04;21.9162;95.956;0;0;0.0
Burma;;2020-03-05;21.9162;95.956;0;0;0.0
Burma;;2020-03-06;21.9162;95.956;0;0;0.0
Burma;;2020-03-07;21.9162;95.956;0;0;0.0
Burma;;2020-03-08;21.9162;95.956;0;0;0.0
Burma;;2020-03-09;21.9162;95.956;0;0;0.0
Burma;;2020-03-10;21.9162;95.956;0;0;0.0
Burma;;2020-03-11;21.9162;95.956;0;0;0.0
Burma;;2020-03-12;21.9162;95.956;0;0;0.0
Burma;;2020-03-13;21.9162;95.956;0;0;0.0
Burma;;2020-03-14;21.9162;95.956;0;0;0.0
Burma;;2020-03-15;21.9162;95.956;0;0;0.0
Burma;;2020-03-16;21.9162;95.956;0;0;0.0
Burma;;2020-03-17;21.9162;95.956;0;0;0.0
Burma;;2020-03-18;21.9162;95.956;0;0;0.0
Burma;;2020-03-19;21.9162;95.956;0;0;0.0
Burma;;2020-03-20;21.9162;95.956;0;0;0.0
Burma;;2020-03-21;21.9162;95.956;0;0;0.0
Burma;;2020-03-22;21.9162;95.956;0;0;0.0
Burma;;2020-03-23;21.9162;95.956;0;0;0.0
Burma;;2020-03-24;21.9162;95.956;0;0;0.0
Burma;;2020-03-25;21.9162;95.956;0;0;0.0
Burma;;2020-03-26;21.9162;95.956;0;0;0.0
Burma;;2020-03-27;21.9162;95.956;8;0;0.0
Burma;;2020-03-28;21.9162;95.956;8;0;0.0
Burma;;2020-03-29;21.9162;95.956;10;0;0.0
Burma;;2020-03-30;21.9162;95.956;14;0;0.0
Cabo Verde;;2020-01-22;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-23;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-24;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-25;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-26;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-27;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-28;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-29;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-30;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-01-31;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-01;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-02;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-03;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-04;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-05;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-06;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-07;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-08;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-09;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-10;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-11;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-12;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-13;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-14;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-15;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-16;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-17;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-18;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-19;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-20;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-21;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-22;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-23;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-24;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-25;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-26;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-27;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-28;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-02-29;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-01;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-02;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-03;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-04;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-05;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-06;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-07;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-08;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-09;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-10;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-11;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-12;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-13;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-14;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-15;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-16;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-17;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-18;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-19;16.5388;-23.0418;0;0;0.0
Cabo Verde;;2020-03-20;16.5388;-23.0418;1;0;0.0
Cabo Verde;;2020-03-21;16.5388;-23.0418;3;0;0.0
Cabo Verde;;2020-03-22;16.5388;-23.0418;3;0;0.0
Cabo Verde;;2020-03-23;16.5388;-23.0418;3;0;0.0
Cabo Verde;;2020-03-24;16.5388;-23.0418;3;1;0.0
Cabo Verde;;2020-03-25;16.5388;-23.0418;4;1;0.0
Cabo Verde;;2020-03-26;16.5388;-23.0418;4;1;0.0
Cabo Verde;;2020-03-27;16.5388;-23.0418;5;1;0.0
Cabo Verde;;2020-03-28;16.5388;-23.0418;5;1;0.0
Cabo Verde;;2020-03-29;16.5388;-23.0418;6;1;0.0
Cabo Verde;;2020-03-30;16.5388;-23.0418;6;1;0.0
Cambodia;;2020-01-22;11.55;104.9167;0;0;0.0
Cambodia;;2020-01-23;11.55;104.9167;0;0;0.0
Cambodia;;2020-01-24;11.55;104.9167;0;0;0.0
Cambodia;;2020-01-25;11.55;104.9167;0;0;0.0
Cambodia;;2020-01-26;11.55;104.9167;0;0;0.0
Cambodia;;2020-01-27;11.55;104.9167;1;0;0.0
Cambodia;;2020-01-28;11.55;104.9167;1;0;0.0
Cambodia;;2020-01-29;11.55;104.9167;1;0;0.0
Cambodia;;2020-01-30;11.55;104.9167;1;0;0.0
Cambodia;;2020-01-31;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-01;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-02;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-03;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-04;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-05;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-06;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-07;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-08;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-09;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-10;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-11;11.55;104.9167;1;0;0.0
Cambodia;;2020-02-12;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-13;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-14;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-15;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-16;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-17;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-18;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-19;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-20;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-21;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-22;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-23;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-24;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-25;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-26;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-27;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-28;11.55;104.9167;1;0;1.0
Cambodia;;2020-02-29;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-01;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-02;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-03;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-04;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-05;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-06;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-07;11.55;104.9167;1;0;1.0
Cambodia;;2020-03-08;11.55;104.9167;2;0;1.0
Cambodia;;2020-03-09;11.55;104.9167;2;0;1.0
Cambodia;;2020-03-10;11.55;104.9167;2;0;1.0
Cambodia;;2020-03-11;11.55;104.9167;3;0;1.0
Cambodia;;2020-03-12;11.55;104.9167;3;0;1.0
Cambodia;;2020-03-13;11.55;104.9167;5;0;1.0
Cambodia;;2020-03-14;11.55;104.9167;7;0;1.0
Cambodia;;2020-03-15;11.55;104.9167;7;0;1.0
Cambodia;;2020-03-16;11.55;104.9167;7;0;1.0
Cambodia;;2020-03-17;11.55;104.9167;33;0;1.0
Cambodia;;2020-03-18;11.55;104.9167;35;0;1.0
Cambodia;;2020-03-19;11.55;104.9167;37;0;1.0
Cambodia;;2020-03-20;11.55;104.9167;51;0;1.0
Cambodia;;2020-03-21;11.55;104.9167;53;0;1.0
Cambodia;;2020-03-22;11.55;104.9167;84;0;1.0
Cambodia;;2020-03-23;11.55;104.9167;87;0;1.0
Cambodia;;2020-03-24;11.55;104.9167;91;0;4.0
Cambodia;;2020-03-25;11.55;104.9167;96;0;10.0
Cambodia;;2020-03-26;11.55;104.9167;96;0;10.0
Cambodia;;2020-03-27;11.55;104.9167;99;0;11.0
Cambodia;;2020-03-28;11.55;104.9167;99;0;13.0
Cambodia;;2020-03-29;11.55;104.9167;103;0;21.0
Cambodia;;2020-03-30;11.55;104.9167;107;0;21.0
Cameroon;;2020-01-22;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-23;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-24;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-25;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-26;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-27;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-28;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-29;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-30;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-01-31;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-01;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-02;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-03;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-04;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-05;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-06;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-07;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-08;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-09;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-10;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-11;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-12;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-13;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-14;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-15;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-16;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-17;3.8480000000000003;11.5021;0;0;0.0
Cameroon;;2020-02-18;3.8480000000000003;11.5021;0;0;0.0
